NANOMETERS  TRANSMITTANCE
1988.0000	86.319
1986.0000	86.035
1984.0000	86.487
1982.0000	86.55
1980.0000	85.993
1978.0000	87.047
1976.0000	87.089
1974.0000	86.321
1972.0000	87.037
1970.0000	86.757
1968.0000	86.864
1966.0000	86.965
1964.0000	86.676
1962.0000	87.042
1960.0000	86.423
1958.0000	87.061
1956.0000	86.904
1954.0000	87.171
1952.0000	87.522
1950.0000	87.191
1948.0000	87.071
1946.0000	87.475
1944.0000	87.606
1942.0000	87.176
1940.0000	87.514
1938.0000	87.586
1936.0000	87.948
1934.0000	87.818
1932.0000	87.1
1930.0000	87.793
1928.0000	88.265
1926.0000	87.59
1924.0000	87.731
1922.0000	87.5
1920.0000	87.554
1918.0000	87.593
1916.0000	88.31
1914.0000	87.427
1912.0000	88.43
1910.0000	87.811
1908.0000	88.07
1906.0000	87.685
1904.0000	87.976
1902.0000	88.273
1900.0000	88.398
1898.0000	88.93
1896.0000	88.676
1894.0000	89.41
1892.0000	89.343
1890.0000	88.63
1888.0000	89.135
1886.0000	88.833
1884.0000	88.643
1882.0000	88.465
1880.0000	89.527
1878.0000	89.329
1876.0000	89.398
1874.0000	89.35
1872.0000	89.207
1870.0000	89.456
1868.0000	89.328
1866.0000	89.587
1864.0000	89.024
1862.0000	89.823
1860.0000	89.343
1858.0000	89.845
1856.0000	89.738
1854.0000	89.4
1852.0000	89.284
1850.0000	89.759
1848.0000	89.616
1846.0000	89.363
1844.0000	89.597
1842.0000	89.455
1840.0000	90.263
1838.0000	90.255
1836.0000	90.333
1834.0000	90.389
1832.0000	90.253
1830.0000	90.536
1828.0000	90.926
1826.0000	90.08
1824.0000	90.201
1822.0000	90.372
1820.0000	90.849
1818.0000	90.629
1816.0000	90.484
1814.0000	91.022
1812.0000	90.767
1810.0000	90.691
1808.0000	90.941
1806.0000	90.78
1804.0000	90.987
1802.0000	90.99
1800.0000	90.992
1798.0000	91.253
1796.0000	91.253
1794.0000	91.215
1792.0000	91.576
1790.0000	91.06
1788.0000	91.486
1786.0000	91.407
1784.0000	91.623
1782.0000	91.728
1780.0000	91.886
1778.0000	91.721
1776.0000	91.685
1774.0000	91.754
1772.0000	91.726
1770.0000	92.013
1768.0000	91.759
1766.0000	91.822
1764.0000	92.388
1762.0000	92.017
1760.0000	92.422
1758.0000	92.069
1756.0000	91.958
1754.0000	92.191
1752.0000	92.855
1750.0000	92.454
1748.0000	92.867
1746.0000	92.433
1744.0000	92.442
1742.0000	92.42
1740.0000	92.711
1738.0000	92.58
1736.0000	93.008
1734.0000	92.644
1732.0000	92.852
1730.0000	92.596
1728.0000	92.926
1726.0000	92.915
1724.0000	92.979
1722.0000	93.234
1720.0000	93.196
1718.0000	92.983
1716.0000	93.269
1714.0000	93.207
1712.0000	93.496
1710.0000	93.302
1708.0000	93.606
1706.0000	93.71
1704.0000	93.472
1702.0000	93.815
1700.0000	93.513
1698.0000	93.777
1696.0000	93.66
1694.0000	94.13
1692.0000	93.572
1690.0000	94.011
1688.0000	93.729
1686.0000	94.225
1684.0000	94.126
1682.0000	94.33
1680.0000	94.194
1678.0000	93.974
1676.0000	94.159
1674.0000	94.233
1672.0000	94.298
1670.0000	94.514
1668.0000	94.474
1666.0000	94.809
1664.0000	94.787
1662.0000	94.696
1660.0000	94.712
1658.0000	94.723
1656.0000	94.653
1654.0000	94.715
1652.0000	94.679
1650.0000	95.088
1648.0000	95.365
1646.0000	95.06
1644.0000	95.201
1642.0000	94.799
1640.0000	94.901
1638.0000	95.378
1636.0000	95.335
1634.0000	95.769
1632.0000	95.394
1630.0000	95.643
1628.0000	95.255
1626.0000	95.24
1624.0000	95.594
1622.0000	95.714
1620.0000	95.637
1618.0000	95.677
1616.0000	95.794
1614.0000	95.61
1612.0000	95.813
1610.0000	95.658
1608.0000	95.873
1606.0000	95.802
1604.0000	96.215
1602.0000	95.96
1600.0000	96.464
1598.0000	96.237
1596.0000	96.681
1594.0000	96.943
1592.0000	97.013
1590.0000	96.23
1588.0000	96.394
1586.0000	96.62
1584.0000	96.477
1582.0000	96.375
1580.0000	96.821
1578.0000	96.728
1576.0000	96.432
1574.0000	96.553
1572.0000	96.614
1570.0000	96.654
1568.0000	96.912
1566.0000	96.371
1564.0000	96.74
1562.0000	96.338
1560.0000	96.845
1558.0000	96.733
1556.0000	96.878
1554.0000	97.039
1552.0000	96.834
1550.0000	97.049
1548.0000	97.161
1546.0000	96.922
1544.0000	96.735
1542.0000	97.372
1540.0000	97.453
1538.0000	97.224
1536.0000	97.175
1534.0000	97.144
1532.0000	97.61
1530.0000	97.081
1528.0000	96.952
1526.0000	97.664
1524.0000	97.291
1522.0000	97.418
1520.0000	96.951
1518.0000	97.807
1516.0000	97.65
1514.0000	97.699
1512.0000	97.295
1510.0000	97.605
1508.0000	97.828
1506.0000	97.814
1504.0000	97.611
1502.0000	97.447
1500.0000	97.654
1498.0000	97.783
1496.0000	97.672
1494.0000	97.474
1492.0000	97.898
1490.0000	97.746
1488.0000	98.068
1486.0000	98.176
1484.0000	98.073
1482.0000	97.892
1480.0000	97.552
1478.0000	98.02
1476.0000	98.183
1474.0000	97.58
1472.0000	98.262
1470.0000	98.056
1468.0000	97.808
1466.0000	98.405
1464.0000	98.039
1462.0000	97.884
1460.0000	97.697
1458.0000	97.906
1456.0000	97.955
1454.0000	97.964
1452.0000	98.212
1450.0000	98.339
1448.0000	98.397
1446.0000	97.919
1444.0000	97.876
1442.0000	98.304
1440.0000	98.325
1438.0000	97.935
1436.0000	98.142
1434.0000	98.45
1432.0000	97.877
1430.0000	98.175
1428.0000	98.037
1426.0000	98.245
1424.0000	97.97
1422.0000	98.294
1420.0000	98.354
1418.0000	98.154
1416.0000	98.145
1414.0000	97.968
1412.0000	97.874
1410.0000	97.807
1408.0000	98.513
1406.0000	98.068
1404.0000	98.188
1402.0000	98.208
1400.0000	97.914
1398.0000	98.225
1396.0000	97.982
1394.0000	97.868
1392.0000	97.809
1390.0000	97.674
1388.0000	97.939
1386.0000	97.71
1384.0000	97.757
1382.0000	97.989
1380.0000	97.778
1378.0000	97.659
1376.0000	97.843
1374.0000	98.114
1372.0000	97.513
1370.0000	97.771
1368.0000	98.124
1366.0000	97.99
1364.0000	98.061
1362.0000	97.797
1360.0000	97.519
1358.0000	97.501
1356.0000	97.926
1354.0000	97.625
1352.0000	97.309
1350.0000	97.501
1348.0000	97.613
1346.0000	97.514
1344.0000	97.133
1342.0000	97.754
1340.0000	97.686
1338.0000	97.177
1336.0000	97.736
1334.0000	97.219
1332.0000	96.828
1330.0000	97.147
1328.0000	97.289
1326.0000	96.773
1324.0000	97.072
1322.0000	96.886
1320.0000	96.884
1318.0000	97.274
1316.0000	96.551
1314.0000	96.973
1312.0000	96.833
1310.0000	96.513
1308.0000	96.784
1306.0000	96.456
1304.0000	96.203
1302.0000	96.617
1300.0000	96.467
1298.0000	96.649
1296.0000	96.484
1294.0000	96.163
1292.0000	95.962
1290.0000	95.972
1288.0000	95.545
1286.0000	96.11
1284.0000	95.759
1282.0000	95.841
1280.0000	95.644
1278.0000	95.643
1276.0000	95.801
1274.0000	95.671
1272.0000	95.604
1270.0000	95.606
1268.0000	95.422
1266.0000	95.311
1264.0000	95.253
1262.0000	95.018
1260.0000	95.354
1258.0000	95.053
1256.0000	95.189
1254.0000	95.261
1252.0000	94.839
1250.0000	94.875
1248.0000	94.689
1246.0000	94.787
1244.0000	94.232
1242.0000	94.486
1240.0000	94.47
1238.0000	94.951
1236.0000	94.372
1234.0000	94.708
1232.0000	94.018
1230.0000	93.952
1228.0000	94.015
1226.0000	94.052
1224.0000	93.957
1222.0000	94.025
1220.0000	93.681
1218.0000	93.548
1216.0000	93.328
1214.0000	93.414
1212.0000	93.513
1210.0000	93.185
1208.0000	93.288
1206.0000	93.224
1204.0000	93.133
1202.0000	92.886
1200.0000	93.059
1198.0000	93.115
1196.0000	92.619
1194.0000	92.516
1192.0000	92.756
1190.0000	92.248
1188.0000	92.624
1186.0000	92.087
1184.0000	92.004
1182.0000	92.167
1180.0000	91.722
1178.0000	91.894
1176.0000	91.804
1174.0000	91.871
1172.0000	91.723
1170.0000	91.711
1168.0000	91.605
1166.0000	91.601
1164.0000	91.225
1162.0000	91.426
1160.0000	91.239
1158.0000	90.911
1156.0000	90.911
1154.0000	90.954
1152.0000	90.562
1150.0000	90.842
1148.0000	90.41
1146.0000	90.56
1144.0000	90.405
1142.0000	90.61
1140.0000	89.969
1138.0000	89.985
1136.0000	89.834
1134.0000	90.102
1132.0000	89.957
1130.0000	89.511
1128.0000	89.734
1126.0000	89.967
1124.0000	89.404
1122.0000	89.5
1120.0000	89.261
1118.0000	89.525
1116.0000	89.489
1114.0000	89.229
1112.0000	89.398
1110.0000	89.121
1108.0000	89.157
1106.0000	88.791
1104.0000	88.668
1102.0000	88.944
1100.0000	88.724
1098.0000	88.702
1096.0000	88.488
1094.0000	88.218
1092.0000	88.264
1090.0000	88.188
1088.0000	88.585
1086.0000	88.307
1084.0000	87.916
1082.0000	88.185
1080.0000	87.771
1078.0000	87.765
1076.0000	87.771
1074.0000	87.567
1072.0000	87.471
1070.0000	87.628
1068.0000	87.571
1066.0000	87.635
1064.0000	87.355
1062.0000	87.057
1060.0000	86.956
1058.0000	87.23
1056.0000	87.034
1054.0000	87.191
1052.0000	87.304
1050.0000	87.247
1048.0000	86.938
1046.0000	87.086
1044.0000	86.812
1042.0000	86.602
1040.0000	87.074
1038.0000	86.507
1036.0000	87.088
1034.0000	86.791
1032.0000	86.628
1030.0000	86.695
1028.0000	86.462
1026.0000	86.939
1024.0000	86.53
1022.0000	86.497
1020.0000	86.874
1018.0000	86.148
1016.0000	86.164
1014.0000	86.649
1012.0000	86.865
1010.0000	86.624
1008.0000	86.405
1006.0000	86.441
1004.0000	86.366
1002.0000	86.234
1000.0000	86.223
998.0000	86.294
996.0000	86.623
994.0000	86.849
992.0000	86.473
990.0000	86.898
988.0000	86.405
986.0000	86.722
984.0000	86.473
982.0000	86.593
980.0000	86.593
978.0000	86.611
976.0000	86.368
974.0000	87.011
972.0000	86.661
970.0000	86.56
968.0000	86.67
966.0000	86.728
964.0000	86.937
962.0000	86.884
960.0000	87.282
958.0000	87.337
956.0000	87.064
954.0000	87.48
952.0000	87.346
950.0000	87.283
948.0000	87.655
946.0000	87.222
944.0000	87.743
942.0000	87.382
940.0000	87.55
938.0000	87.824
936.0000	88.134
934.0000	88.237
932.0000	87.788
930.0000	88.066
928.0000	88.147
926.0000	88.049
924.0000	88.231
922.0000	88.547
920.0000	88.828
918.0000	89.001
916.0000	88.792
914.0000	89.005
912.0000	88.974
910.0000	88.829
908.0000	89.833
906.0000	89.506
904.0000	89.146
902.0000	89.695
900.0000	89.736
898.0000	90.129
896.0000	89.51
894.0000	89.871
892.0000	89.931
890.0000	90.849
888.0000	91.441
886.0000	90.599
884.0000	91.186
882.0000	90.767
880.0000	91.27
878.0000	91.768
876.0000	91.751
874.0000	92.354
872.0000	92.069
870.0000	92.422
868.0000	91.987
866.0000	93.307
864.0000	93.169
862.0000	92.784
860.0000	92.655
858.0000	93.007
856.0000	93.154
854.0000	93.545
852.0000	93.166
850.0000	94.206
848.0000	94.317
846.0000	94.344
844.0000	94.335
842.0000	94.87
840.0000	95.584
838.0000	94.936
836.0000	95.407
834.0000	95.423
832.0000	96.015
830.0000	96.458
828.0000	96.406
826.0000	95.35
824.0000	96.038
822.0000	97.05
820.0000	97.592
818.0000	97.644
816.0000	97.22
814.0000	96.699
812.0000	97.923
810.0000	97.776
808.0000	98.366
806.0000	97.83
804.0000	98.193
802.0000	98.404
800.0000	98.019
798.0000	98.603
796.0000	99.022
794.0000	98.806
792.0000	98.757
790.0000	99.342
788.0000	98.95
786.0000	99.587
784.0000	99.498
782.0000	99.494
780.0000	99.685
778.0000	99.645
776.0000	100.027
774.0000	100.094
772.0000	99.952
770.0000	100.363
768.0000	100.251
766.0000	100.12
764.0000	100.114
762.0000	100.376
760.0000	100.121
758.0000	100.345
756.0000	100.031
754.0000	99.955
752.0000	100.282
750.0000	100.145
748.0000	99.712
746.0000	100.37
744.0000	99.757
742.0000	99.905
740.0000	99.723
738.0000	99.797
736.0000	99.837
734.0000	99.075
732.0000	99.424
730.0000	98.97
728.0000	99.055
726.0000	98.764
724.0000	98.382
722.0000	98.333
720.0000	98.089
718.0000	97.975
716.0000	97.782
714.0000	97.346
712.0000	97.083
710.0000	96.897
708.0000	96.853
706.0000	96.473
704.0000	96.202
702.0000	95.925
700.0000	95.389
698.0000	95.657
696.0000	94.918
694.0000	94.743
692.0000	94.038
690.0000	94.244
688.0000	93.683
686.0000	93.236
684.0000	93.282
682.0000	92.897
680.0000	92.315
678.0000	92.055
676.0000	91.61
674.0000	91.32
672.0000	90.96
670.0000	90.622
668.0000	90.449
666.0000	90.056
664.0000	89.58
662.0000	89.519
660.0000	89.159
658.0000	88.621
656.0000	88.728
654.0000	88.477
652.0000	87.827
650.0000	87.599
648.0000	87.342
646.0000	87.049
644.0000	87.054
642.0000	86.386
640.0000	86.412
638.0000	86.189
636.0000	85.747
634.0000	85.914
632.0000	85.472
630.0000	85.38
628.0000	85.44
626.0000	85.273
624.0000	84.928
622.0000	85.007
620.0000	85.026
618.0000	84.962
616.0000	84.913
614.0000	84.76
612.0000	84.757
610.0000	84.924
608.0000	84.919
606.0000	85.181
604.0000	84.933
602.0000	85.155
600.0000	85.239
598.0000	85.476
596.0000	85.62
594.0000	85.568
592.0000	85.893
590.0000	86.2
588.0000	86.357
586.0000	86.878
584.0000	86.987
582.0000	87.517
580.0000	87.468
578.0000	87.961
576.0000	88.298
574.0000	88.738
572.0000	89.253
570.0000	89.486
568.0000	90.169
566.0000	90.269
564.0000	90.9
562.0000	91.316
560.0000	91.909
558.0000	92.234
556.0000	92.777
554.0000	93.222
552.0000	93.802
550.0000	94.012
548.0000	94.627
546.0000	95.034
544.0000	95.294
542.0000	95.415
540.0000	95.969
538.0000	96.115
536.0000	96.32
534.0000	96.727
532.0000	96.689
530.0000	96.76
528.0000	96.99
526.0000	96.592
524.0000	96.835
522.0000	96.407
520.0000	96.145
518.0000	95.879
516.0000	95.612
514.0000	95.103
512.0000	94.402
510.0000	93.921
508.0000	93.166
506.0000	92.895
504.0000	91.951
502.0000	91.084
500.0000	90.22
498.0000	89.617
496.0000	88.437
494.0000	87.773
492.0000	86.617
490.0000	85.846
488.0000	84.739
486.0000	83.959
484.0000	82.691
482.0000	81.567
480.0000	81.252
478.0000	80.25
476.0000	79.223
474.0000	78.223
472.0000	77.951
470.0000	76.829
468.0000	76.361
466.0000	75.977
464.0000	74.933
462.0000	74.828
460.0000	74.449
458.0000	74.204
456.0000	73.795
454.0000	73.476
452.0000	73.457
450.0000	73.473
448.0000	73.419
446.0000	73.352
444.0000	73.444
442.0000	73.639
440.0000	73.716
438.0000	73.78
436.0000	73.863
434.0000	73.942
432.0000	73.69
430.0000	73.375
428.0000	73.022
426.0000	72.418
424.0000	71.48
422.0000	70.663
420.0000	69.278
418.0000	67.394
416.0000	65.859
414.0000	63.198
412.0000	61.031
410.0000	58.495
408.0000	55.695
406.0000	52.908
404.0000	49.847
402.0000	46.966
400.0000	44.285
398.0000	41.117
396.0000	38.566
394.0000	35.597
392.0000	32.787
390.0000	30.325
388.0000	27.634
386.0000	25.276
384.0000	22.68
382.0000	20.241
380.0000	17.848
378.0000	15.516
376.0000	13.301
374.0000	11.234
372.0000	9.379
370.0000	8.127
368.0000	6.258
366.0000	4.976
364.0000	3.909
362.0000	3.059
360.0000	2.382
358.0000	1.856
356.0000	1.472
354.0000	1.163
352.0000	0.926
350.0000	0.75
348.0000	0.634
346.0000	0.518
344.0000	0.443
342.0000	0.401
340.0000	0.343
338.0000	0.324
336.0000	0.296
334.0000	0.271
332.0000	0.253
330.0000	0.237
328.0000	0.226
326.0000	0.22
324.0000	0.205
322.0000	0.2
320.0000	0.192
318.0000	0.179
316.0000	0.173
314.0000	0.167
312.0000	0.16
310.0000	0.155
308.0000	0.149
306.0000	0.146
304.0000	0.138
302.0000	0.139
300.0000	0.133
298.0000	0.133
296.0000	0.134
294.0000	0.14
292.0000	0.147
290.0000	0.161
288.0000	0.21
286.0000	0.269
284.0000	0.422
282.0000	0.741
280.0000	1.506
278.0000	3.054
276.0000	7.49
274.0000	12.882
272.0000	18.168
270.0000	21.929
268.0000	23.531
266.0000	22.622
264.0000	26.799
262.0000	25.825
260.0000	27.839
258.0000	26.299
256.0000	27.49
254.0000	29.054
252.0000	29.198
250.0000	30.231
248.0000	29.945
246.0000	33.469
244.0000	31.527
242.0000	32.325
240.0000	34.355
238.0000	32.923
236.0000	34.597
234.0000	34.098
232.0000	34.647
230.0000	35.096
228.0000	35.076
226.0000	33.73
224.0000	34.973
222.0000	36.19
220.0000	32.53
218.0000	35.935
216.0000	34.065
214.0000	36.237
212.0000	37.228
210.0000	37.675
208.0000	37.025
206.0000	37.396
204.0000	38.82
202.0000	39.79
200.0000	34.719
198.0000	37.655
196.0000	37.463
194.0000	37.523
192.0000	40.449
190.0000	36.787
