XDATA	YDATA
2.296940612	0.3463
2.297540492	0.32
2.298140372	0.36
2.298740252	0.3813
2.299340132	0.3912
2.299940012	0.4138
2.300539892	0.3613
2.301139772	0.385
2.301739652	0.345
2.302339532	0.3675
2.302939412	0.3538
2.303539292	0.345
2.304139172	0.36
2.304739052	0.3788
2.305338932	0.4587
2.305938812	0.4238
2.306538692	0.3937
2.307138572	0.3312
2.307738452	0.3225
2.308338332	0.3412
2.308938212	0.3788
2.309538092	0.4688
2.310137972	0.4688
2.310737852	0.43
2.311337732	0.3312
2.311937612	0.2913
2.312537493	0.32
2.313137373	0.405
2.313737253	0.4438
2.314337133	0.3937
2.314937013	0.3638
2.315536893	0.3788
2.316136773	0.375
2.316736653	0.3763
2.317336533	0.3337
2.317936413	0.3475
2.318536293	0.3763
2.319136173	0.4425
2.319736053	0.4375
2.320335933	0.3975
2.320935813	0.3887
2.321535693	0.3412
2.322135573	0.3362
2.322735453	0.3575
2.323335333	0.425
2.323935213	0.4475
2.324535093	0.4338
2.325134973	0.4012
2.325734853	0.33
2.326334733	0.34
2.326934613	0.3775
2.327534493	0.4213
2.328134373	0.4425
2.328734253	0.4375
2.329334133	0.4025
2.329934013	0.3262
2.330533893	0.315
2.331133773	0.35
2.331733653	0.4313
2.332333533	0.4537
2.332933413	0.4012
2.333533293	0.345
2.334133173	0.3387
2.334733053	0.3725
2.335332933	0.3563
2.335932813	0.3788
2.336532693	0.3862
2.337132573	0.405
2.337732454	0.3887
2.338332334	0.3488
2.338932214	0.3625
2.339532094	0.3775
2.340131974	0.4288
2.340731854	0.3775
2.341331734	0.3538
2.341931614	0.3588
2.342531494	0.3962
2.343131374	0.4275
2.343731254	0.4113
2.344331134	0.3862
2.344931014	0.3488
2.345530894	0.3638
2.346130774	0.3638
2.346730654	0.3813
2.347330534	0.4213
2.347930414	0.395
2.348530294	0.3638
2.349130174	0.3488
2.349730054	0.3563
2.350329934	0.3738
2.350929814	0.3675
2.351529694	0.385
2.352129574	0.4
2.352729454	0.4275
2.353329334	0.3975
2.353929214	0.3675
2.354529094	0.36
2.355128974	0.3638
2.355728854	0.4075
2.356328734	0.4188
2.356928614	0.445
2.357528494	0.43
2.358128374	0.4012
2.358728254	0.3513
2.359328134	0.315
2.359928014	0.3775
2.360527894	0.4313
2.361127774	0.4675
2.361727654	0.4425
2.362327534	0.3813
2.362927415	0.3362
2.363527295	0.33
2.364127175	0.3763
2.364727055	0.4188
2.365326935	0.425
2.365926815	0.4088
2.366526695	0.36
2.367126575	0.33
2.367726455	0.33
2.368326335	0.3838
2.368926215	0.41
2.369526095	0.4125
2.370125975	0.3387
2.370725855	0.3275
2.371325735	0.3738
2.371925615	0.395
2.372525495	0.4125
2.373125375	0.3788
2.373725255	0.3638
2.374325135	0.3513
2.374925015	0.3738
2.375524895	0.38
2.376124775	0.4025
2.376724655	0.4175
2.377324535	0.41
2.377924415	0.3987
2.378524295	0.3588
2.379124175	0.3825
2.379724055	0.405
2.380323935	0.4288
2.380923815	0.4275
2.381523695	0.41
2.382123575	0.385
2.382723455	0.3463
2.383323335	0.385
2.383923215	0.42
2.384523095	0.4188
2.385122975	0.3937
2.385722855	0.3738
2.386322735	0.3663
2.386922615	0.3763
2.387522496	0.41
2.388122376	0.3987
2.388722256	0.3688
2.389322136	0.3675
2.389922016	0.4075
2.390521896	0.45
2.391121776	0.4438
2.391721656	0.4012
2.392321536	0.3588
2.392921416	0.3788
2.393521296	0.3862
2.394121176	0.4025
2.394721056	0.4213
2.395320936	0.4163
2.395920816	0.4163
2.396520696	0.415
2.397120576	0.3887
2.397720456	0.3638
2.398320336	0.3525
2.398920216	0.3788
2.399520096	0.4037
2.400119976	0.44
2.400719856	0.4012
2.401319736	0.3525
2.401919616	0.2913
2.402519496	0.3063
2.403119376	0.3763
2.403719256	0.435
2.404319136	0.435
2.404919016	0.3838
2.405518896	0.3262
2.406118776	0.2913
2.406718656	0.32
2.407318536	0.3588
2.407918416	0.4188
2.408518296	0.445
2.409118176	0.3875
2.409718056	0.3575
2.410317936	0.3188
2.410917816	0.3625
2.411517696	0.43
2.412117576	0.46
2.412717457	0.4475
2.413317337	0.3912
2.413917217	0.3862
2.414517097	0.3937
2.415116977	0.43
2.415716857	0.4213
2.416316737	0.385
2.416916617	0.3725
2.417516497	0.3912
2.418116377	0.4438
2.418716257	0.4413
2.419316137	0.38
2.419916017	0.3212
2.420515897	0.3075
2.421115777	0.3813
2.421715657	0.4288
2.422315537	0.4487
2.422915417	0.415
2.423515297	0.365
2.424115177	0.3337
2.424715057	0.3287
2.425314937	0.3625
2.425914817	0.4313
2.426514697	0.44
2.427114577	0.3962
2.427714457	0.36
2.428314337	0.3725
2.428914217	0.4025
2.429514097	0.4037
2.430113977	0.3912
2.430713857	0.365
2.431313737	0.39
2.431913617	0.395
2.432513497	0.4075
2.433113377	0.415
2.433713257	0.44
2.434313137	0.4138
2.434913017	0.3538
2.435512897	0.3362
2.436112777	0.3613
2.436712657	0.4125
2.437312537	0.42
2.437912418	0.4125
2.438512298	0.4088
2.439112178	0.3862
2.439712058	0.3513
2.440311938	0.3387
2.440911818	0.3987
2.441511698	0.4688
2.442111578	0.44
2.442711458	0.3788
2.443311338	0.3475
2.443911218	0.3688
2.444511098	0.4
2.445110978	0.4088
2.445710858	0.3912
2.446310738	0.3763
2.446910618	0.3962
2.447510498	0.4263
2.448110378	0.4125
2.448710258	0.41
2.449310138	0.3875
2.449910018	0.3713
2.450509898	0.37
2.451109778	0.4
2.451709658	0.4313
2.452309538	0.425
2.452909418	0.395
2.453509298	0.3588
2.454109178	0.3588
2.454709058	0.39
2.455308938	0.4138
2.455908818	0.4037
2.456508698	0.3813
2.457108578	0.3738
2.457708458	0.3725
2.458308338	0.3962
2.458908218	0.3912
2.459508098	0.3838
2.460107978	0.385
2.460707858	0.37
2.461307738	0.365
2.461907618	0.3912
2.462507499	0.3875
2.463107379	0.415
2.463707259	0.4375
2.464307139	0.405
2.464907019	0.3663
2.465506899	0.3375
2.466106779	0.3838
2.466706659	0.42
2.467306539	0.45
2.467906419	0.4113
2.468506299	0.3638
2.469106179	0.3438
2.469706059	0.36
2.470305939	0.395
2.470905819	0.41
2.471505699	0.4025
2.472105579	0.3862
2.472705459	0.39
2.473305339	0.395
2.473905219	0.365
2.474505099	0.385
2.475104979	0.3838
2.475704859	0.3887
2.476304739	0.4012
2.476904619	0.4025
2.477504499	0.4138
2.478104379	0.4075
2.478704259	0.4225
2.479304139	0.3875
2.479904019	0.3513
2.480503899	0.4088
2.481103779	0.42
2.481703659	0.4525
2.482303539	0.4138
2.482903419	0.3788
2.483503299	0.3438
2.484103179	0.3675
2.484703059	0.4225
2.485302939	0.4188
2.485902819	0.42
2.486502699	0.3725
2.487102579	0.355
2.48770246	0.3638
2.48830234	0.3763
2.48890222	0.4163
2.4895021	0.3962
2.49010198	0.395
2.49070186	0.3663
2.49130174	0.4012
2.49190162	0.3962
2.4925015	0.4037
2.49310138	0.3937
2.49370126	0.3563
2.49430114	0.3763
2.49490102	0.3875
2.4955009	0.4325
2.49610078	0.3987
2.49670066	0.3788
2.49730054	0.3775
2.49790042	0.395
2.4985003	0.4438
2.49910018	0.4188
2.49970006	0.4288
2.50029994	0.3887
2.50089982	0.4125
2.5014997	0.4012
2.50209958	0.415
2.50269946	0.4175
2.50329934	0.4012
2.50389922	0.41
2.5044991	0.3825
2.50509898	0.4238
2.50569886	0.4238
2.50629874	0.445
2.50689862	0.415
2.5074985	0.3638
2.50809838	0.3713
2.50869826	0.3725
2.50929814	0.4037
2.50989802	0.4088
2.5104979	0.405
2.51109778	0.3825
2.51169766	0.3625
2.51229754	0.3688
2.512897421	0.3925
2.513497301	0.4275
2.514097181	0.4313
2.514697061	0.41
2.515296941	0.3937
2.515896821	0.3925
2.516496701	0.41
2.517096581	0.4088
2.517696461	0.3962
2.518296341	0.3763
2.518896221	0.3925
2.519496101	0.4175
2.520095981	0.4275
2.520695861	0.4225
2.521295741	0.3825
2.521895621	0.3463
2.522495501	0.3563
2.523095381	0.3937
2.523695261	0.4238
2.524295141	0.4288
2.524895021	0.415
2.525494901	0.3688
2.526094781	0.3212
2.526694661	0.3275
2.527294541	0.3688
2.527894421	0.4175
2.528494301	0.4225
2.529094181	0.3862
2.529694061	0.3563
2.530293941	0.3225
2.530893821	0.3775
2.531493701	0.3862
2.532093581	0.3987
2.532693461	0.3875
2.533293341	0.3887
2.533893221	0.39
2.534493101	0.3688
2.535092981	0.3887
2.535692861	0.3962
2.536292741	0.43
2.536892621	0.44
2.537492501	0.4037
2.538092382	0.3813
2.538692262	0.36
2.539292142	0.4012
2.539892022	0.4113
2.540491902	0.4113
2.541091782	0.425
2.541691662	0.4125
2.542291542	0.4063
2.542891422	0.37
2.543491302	0.375
2.544091182	0.395
2.544691062	0.405
2.545290942	0.3912
2.545890822	0.3875
2.546490702	0.4012
2.547090582	0.4113
2.547690462	0.3962
2.548290342	0.3412
2.548890222	0.3325
2.549490102	0.3912
2.550089982	0.44
2.550689862	0.445
2.551289742	0.4037
2.551889622	0.37
2.552489502	0.3763
2.553089382	0.3987
2.553689262	0.41
2.554289142	0.405
2.554889022	0.405
2.555488902	0.3663
2.556088782	0.41
2.556688662	0.4363
2.557288542	0.4388
2.557888422	0.43
2.558488302	0.39
2.559088182	0.36
2.559688062	0.365
2.560287942	0.4188
2.560887822	0.4325
2.561487702	0.4338
2.562087582	0.4012
2.562687463	0.3713
2.563287343	0.345
2.563887223	0.34
2.564487103	0.3663
2.565086983	0.4075
2.565686863	0.4238
2.566286743	0.4025
2.566886623	0.37
2.567486503	0.3588
2.568086383	0.3575
2.568686263	0.3813
2.569286143	0.4
2.569886023	0.4138
2.570485903	0.4012
2.571085783	0.3887
2.571685663	0.3688
2.572285543	0.385
2.572885423	0.4163
2.573485303	0.4238
2.574085183	0.41
2.574685063	0.3813
2.575284943	0.3675
2.575884823	0.3813
2.576484703	0.4037
2.577084583	0.4238
2.577684463	0.3987
2.578284343	0.375
2.578884223	0.3513
2.579484103	0.3725
2.580083983	0.3788
2.580683863	0.415
2.581283743	0.4263
2.581883623	0.4063
2.582483503	0.37
2.583083383	0.3563
2.583683263	0.405
2.584283143	0.4163
2.584883023	0.395
2.585482903	0.3887
2.586082783	0.4063
2.586682663	0.3987
2.587282543	0.4012
2.587882424	0.3912
2.588482304	0.385
2.589082184	0.3675
2.589682064	0.3688
2.590281944	0.3625
2.590881824	0.4138
2.591481704	0.4213
2.592081584	0.4
2.592681464	0.3887
2.593281344	0.365
2.593881224	0.4075
2.594481104	0.405
2.595080984	0.37
2.595680864	0.3488
2.596280744	0.3713
2.596880624	0.425
2.597480504	0.4125
2.598080384	0.3725
2.598680264	0.3475
2.599280144	0.3763
2.599880024	0.405
2.600479904	0.4188
2.601079784	0.4025
2.601679664	0.3713
2.602279544	0.3937
2.602879424	0.3838
2.603479304	0.4
2.604079184	0.385
2.604679064	0.3975
2.605278944	0.3675
2.605878824	0.3713
2.606478704	0.405
2.607078584	0.4213
2.607678464	0.43
2.608278344	0.3937
2.608878224	0.3625
2.609478104	0.3575
2.610077984	0.39
2.610677864	0.3937
2.611277744	0.4088
2.611877624	0.38
2.612477504	0.3675
2.613077385	0.3438
2.613677265	0.3375
2.614277145	0.3788
2.614877025	0.4
2.615476905	0.4225
2.616076785	0.355
2.616676665	0.3262
2.617276545	0.3538
2.617876425	0.395
2.618476305	0.4
2.619076185	0.355
2.619676065	0.3613
2.620275945	0.3825
2.620875825	0.4088
2.621475705	0.4037
2.622075585	0.3825
2.622675465	0.3775
2.623275345	0.405
2.623875225	0.43
2.624475105	0.3987
2.625074985	0.3937
2.625674865	0.3862
2.626274745	0.3987
2.626874625	0.3987
2.627474505	0.4012
2.628074385	0.4238
2.628674265	0.4063
2.629274145	0.4025
2.629874025	0.3788
2.630473905	0.3588
2.631073785	0.3962
2.631673665	0.4012
2.632273545	0.4288
2.632873425	0.4363
2.633473305	0.44
2.634073185	0.4012
2.634673065	0.3638
2.635272945	0.345
2.635872825	0.3538
2.636472705	0.4413
2.637072585	0.4475
2.637672466	0.4238
2.638272346	0.365
2.638872226	0.3713
2.639472106	0.3675
2.640071986	0.37
2.640671866	0.3775
2.641271746	0.4113
2.641871626	0.43
2.642471506	0.4288
2.643071386	0.3813
2.643671266	0.3663
2.644271146	0.3912
2.644871026	0.42
2.645470906	0.3875
2.646070786	0.3675
2.646670666	0.3688
2.647270546	0.3875
2.647870426	0.4063
2.648470306	0.3937
2.649070186	0.3688
2.649670066	0.32
2.650269946	0.3387
2.650869826	0.3463
2.651469706	0.3862
2.652069586	0.4012
2.652669466	0.3875
2.653269346	0.385
2.653869226	0.34
2.654469106	0.3625
2.655068986	0.3425
2.655668866	0.3775
2.656268746	0.3887
2.656868626	0.4313
2.657468506	0.435
2.658068386	0.3975
2.658668266	0.3788
2.659268146	0.3463
2.659868026	0.3688
2.660467906	0.4025
2.661067786	0.4363
2.661667666	0.45
2.662267546	0.4125
2.662867427	0.3638
2.663467307	0.3113
2.664067187	0.3675
2.664667067	0.3875
2.665266947	0.4612
2.665866827	0.4463
2.666466707	0.3875
2.667066587	0.3713
2.667666467	0.3588
2.668266347	0.4175
2.668866227	0.4113
2.669466107	0.425
2.670065987	0.3788
2.670665867	0.3713
2.671265747	0.3775
2.671865627	0.38
2.672465507	0.44
2.673065387	0.4113
2.673665267	0.3912
2.674265147	0.33
2.674865027	0.38
2.675464907	0.4125
2.676064787	0.4225
2.676664667	0.4225
2.677264547	0.3788
2.677864427	0.3813
2.678464307	0.3538
2.679064187	0.39
2.679664067	0.3875
2.680263947	0.4025
2.680863827	0.4213
2.681463707	0.3813
2.682063587	0.36
2.682663467	0.3325
2.683263347	0.3875
2.683863227	0.3925
2.684463107	0.3788
2.685062987	0.3525
2.685662867	0.3375
2.686262747	0.3625
2.686862627	0.3538
2.687462507	0.3925
2.688062388	0.3862
2.688662268	0.38
2.689262148	0.3613
2.689862028	0.3513
2.690461908	0.3713
2.691061788	0.4175
2.691661668	0.425
2.692261548	0.4075
2.692861428	0.3725
2.693461308	0.3775
2.694061188	0.3862
2.694661068	0.425
2.695260948	0.4338
2.695860828	0.42
2.696460708	0.3962
2.697060588	0.3725
2.697660468	0.3887
2.698260348	0.3725
2.698860228	0.3838
2.699460108	0.3613
2.700059988	0.3713
2.700659868	0.4037
2.701259748	0.4075
2.701859628	0.41
2.702459508	0.39
2.703059388	0.3575
2.703659268	0.3513
2.704259148	0.3763
2.704859028	0.4125
2.705458908	0.4288
2.706058788	0.4188
2.706658668	0.3688
2.707258548	0.35
2.707858428	0.3663
2.708458308	0.3937
2.709058188	0.425
2.709658068	0.4225
2.710257948	0.4012
2.710857828	0.36
2.711457708	0.3613
2.712057588	0.3675
2.712657469	0.3962
2.713257349	0.425
2.713857229	0.3962
2.714457109	0.3688
2.715056989	0.355
2.715656869	0.3813
2.716256749	0.4138
2.716856629	0.4313
2.717456509	0.3925
2.718056389	0.36
2.718656269	0.3638
2.719256149	0.3875
2.719856029	0.3962
2.720455909	0.4138
2.721055789	0.3962
2.721655669	0.3887
2.722255549	0.3538
2.722855429	0.3337
2.723455309	0.3588
2.724055189	0.4088
2.724655069	0.4388
2.725254949	0.3862
2.725854829	0.3488
2.726454709	0.355
2.727054589	0.4037
2.727654469	0.4375
2.728254349	0.4175
2.728854229	0.4163
2.729454109	0.3813
2.730053989	0.38
2.730653869	0.37
2.731253749	0.4088
2.731853629	0.4413
2.732453509	0.4525
2.733053389	0.3887
2.733653269	0.3463
2.734253149	0.35
2.734853029	0.365
2.735452909	0.4075
2.736052789	0.3975
2.736652669	0.3688
2.737252549	0.35
2.73785243	0.3475
2.73845231	0.3625
2.73905219	0.3775
2.73965207	0.3937
2.74025195	0.3613
2.74085183	0.33
2.74145171	0.3438
2.74205159	0.375
2.74265147	0.4163
2.74325135	0.4225
2.74385123	0.4063
2.74445111	0.375
2.74505099	0.3625
2.74565087	0.365
2.74625075	0.4125
2.74685063	0.4675
2.74745051	0.4338
2.74805039	0.4088
2.74865027	0.3538
2.74925015	0.3775
2.74985003	0.3975
2.75044991	0.4288
2.75104979	0.405
2.75164967	0.3825
2.75224955	0.41
2.75284943	0.4
2.75344931	0.4025
2.75404919	0.3862
2.75464907	0.3775
2.75524895	0.365
2.75584883	0.3813
2.75644871	0.405
2.75704859	0.4037
2.75764847	0.4075
2.75824835	0.3738
2.75884823	0.3538
2.75944811	0.3337
2.76004799	0.385
2.76064787	0.405
2.76124775	0.42
2.76184763	0.4125
2.76244751	0.3788
2.763047391	0.3513
2.763647271	0.3688
2.764247151	0.4012
2.764847031	0.41
2.765446911	0.425
2.766046791	0.4288
2.766646671	0.3738
2.767246551	0.3738
2.767846431	0.3425
2.768446311	0.3738
2.769046191	0.3838
2.769646071	0.4438
2.770245951	0.4225
2.770845831	0.3588
2.771445711	0.3525
2.772045591	0.35
2.772645471	0.395
2.773245351	0.4225
2.773845231	0.4075
2.774445111	0.3813
2.775044991	0.335
2.775644871	0.3738
2.776244751	0.3813
2.776844631	0.395
2.777444511	0.3563
2.778044391	0.3613
2.778644271	0.4113
2.779244151	0.435
2.779844031	0.415
2.780443911	0.385
2.781043791	0.3688
2.781643671	0.3725
2.782243551	0.4025
2.782843431	0.415
2.783443311	0.4075
2.784043191	0.4113
2.784643071	0.4037
2.785242951	0.3975
2.785842831	0.3937
2.786442711	0.375
2.787042591	0.3763
2.787642472	0.3588
2.788242352	0.37
2.788842232	0.3962
2.789442112	0.435
2.790041992	0.4487
2.790641872	0.41
2.791241752	0.365
2.791841632	0.3163
2.792441512	0.3488
2.793041392	0.3813
2.793641272	0.4288
2.794241152	0.4375
2.794841032	0.405
2.795440912	0.3625
2.796040792	0.3425
2.796640672	0.355
2.797240552	0.3937
2.797840432	0.4425
2.798440312	0.4325
2.799040192	0.4125
2.799640072	0.3912
2.800239952	0.3788
2.800839832	0.3813
2.801439712	0.37
2.802039592	0.3525
2.802639472	0.37
2.803239352	0.4325
2.803839232	0.4537
2.804439112	0.4537
2.805038992	0.395
2.805638872	0.3663
2.806238752	0.32
2.806838632	0.3438
2.807438512	0.3713
2.808038392	0.4063
2.808638272	0.4325
2.809238152	0.4037
2.809838032	0.3475
2.810437912	0.3438
2.811037792	0.3425
2.811637672	0.38
2.812237552	0.4175
2.812837433	0.4238
2.813437313	0.4
2.814037193	0.3887
2.814637073	0.4
2.815236953	0.3912
2.815836833	0.4088
2.816436713	0.405
2.817036593	0.3663
2.817636473	0.3713
2.818236353	0.4
2.818836233	0.4175
2.819436113	0.4388
2.820035993	0.4025
2.820635873	0.3663
2.821235753	0.3613
2.821835633	0.4
2.822435513	0.4037
2.823035393	0.425
2.823635273	0.405
2.824235153	0.3725
2.824835033	0.3613
2.825434913	0.3675
2.826034793	0.3875
2.826634673	0.395
2.827234553	0.395
2.827834433	0.3488
2.828434313	0.3488
2.829034193	0.3962
2.829634073	0.4263
2.830233953	0.44
2.830833833	0.4
2.831433713	0.3525
2.832033593	0.3262
2.832633473	0.355
2.833233353	0.3763
2.833833233	0.425
2.834433113	0.46
2.835032993	0.435
2.835632873	0.3725
2.836232753	0.3475
2.836832633	0.3738
2.837432513	0.3925
2.838032394	0.4275
2.838632274	0.4075
2.839232154	0.4163
2.839832034	0.3987
2.840431914	0.3887
2.841031794	0.37
2.841631674	0.3775
2.842231554	0.4175
2.842831434	0.4037
2.843431314	0.38
2.844031194	0.355
2.844631074	0.385
2.845230954	0.395
2.845830834	0.3887
2.846430714	0.3813
2.847030594	0.3825
2.847630474	0.39
2.848230354	0.37
2.848830234	0.39
2.849430114	0.4175
2.850029994	0.4375
2.850629874	0.4063
2.851229754	0.3713
2.851829634	0.37
2.852429514	0.4012
2.853029394	0.4463
2.853629274	0.4213
2.854229154	0.3638
2.854829034	0.3425
2.855428914	0.385
2.856028794	0.4113
2.856628674	0.42
2.857228554	0.4325
2.857828434	0.3788
2.858428314	0.3838
2.859028194	0.3525
2.859628074	0.3838
2.860227954	0.365
2.860827834	0.3713
2.861427714	0.355
2.862027594	0.365
2.862627475	0.41
2.863227355	0.4012
2.863827235	0.4188
2.864427115	0.3575
2.865026995	0.3475
2.865626875	0.3625
2.866226755	0.3975
2.866826635	0.4388
2.867426515	0.4025
2.868026395	0.4063
2.868626275	0.3475
2.869226155	0.3337
2.869826035	0.3513
2.870425915	0.3875
2.871025795	0.4587
2.871625675	0.4713
2.872225555	0.465
2.872825435	0.385
2.873425315	0.3588
2.874025195	0.3663
2.874625075	0.3962
2.875224955	0.4438
2.875824835	0.4238
2.876424715	0.4475
2.877024595	0.3738
2.877624475	0.3738
2.878224355	0.3575
2.878824235	0.3912
2.879424115	0.3788
2.880023995	0.36
2.880623875	0.37
2.881223755	0.3738
2.881823635	0.4175
2.882423515	0.4188
2.883023395	0.3875
2.883623275	0.3375
2.884223155	0.325
2.884823035	0.3575
2.885422915	0.3862
2.886022795	0.425
2.886622675	0.4562
2.887222555	0.4537
2.887822436	0.395
2.888422316	0.355
2.889022196	0.38
2.889622076	0.4263
2.890221956	0.4562
2.890821836	0.455
2.891421716	0.4288
2.892021596	0.3862
2.892621476	0.3713
2.893221356	0.3625
2.893821236	0.3875
2.894421116	0.4163
2.895020996	0.4225
2.895620876	0.385
2.896220756	0.3575
2.896820636	0.3613
2.897420516	0.3713
2.898020396	0.3688
2.898620276	0.3325
2.899220156	0.3675
2.899820036	0.39
2.900419916	0.425
2.901019796	0.405
2.901619676	0.3775
2.902219556	0.355
2.902819436	0.36
2.903419316	0.3738
2.904019196	0.3862
2.904619076	0.39
2.905218956	0.3925
2.905818836	0.3713
2.906418716	0.3887
2.907018596	0.4163
2.907618476	0.4313
2.908218356	0.4175
2.908818236	0.3825
2.909418116	0.3688
2.910017996	0.385
2.910617876	0.395
2.911217756	0.4138
2.911817636	0.3912
2.912417516	0.395
2.913017397	0.38
2.913617277	0.3912
2.914217157	0.4012
2.914817037	0.3937
2.915416917	0.4025
2.916016797	0.3763
2.916616677	0.3625
2.917216557	0.3525
2.917816437	0.3875
2.918416317	0.4025
2.919016197	0.4012
2.919616077	0.3763
2.920215957	0.3262
2.920815837	0.3538
2.921415717	0.3838
2.922015597	0.44
2.922615477	0.4487
2.923215357	0.4088
2.923815237	0.3875
2.924415117	0.3813
2.925014997	0.4
2.925614877	0.4288
2.926214757	0.43
2.926814637	0.4113
2.927414517	0.3838
2.928014397	0.4063
2.928614277	0.3862
2.929214157	0.3987
2.929814037	0.39
2.930413917	0.36
2.931013797	0.3675
2.931613677	0.3875
2.932213557	0.4113
2.932813437	0.3987
2.933413317	0.3925
2.934013197	0.3625
2.934613077	0.35
2.935212957	0.3463
2.935812837	0.37
2.936412717	0.405
2.937012597	0.435
2.937612478	0.4088
2.938212358	0.3663
2.938812238	0.3575
2.939412118	0.3538
2.940011998	0.3912
2.940611878	0.4138
2.941211758	0.4238
2.941811638	0.3887
2.942411518	0.3625
2.943011398	0.3788
2.943611278	0.4125
2.944211158	0.445
2.944811038	0.4263
2.945410918	0.36
2.946010798	0.325
2.946610678	0.3663
2.947210558	0.4012
2.947810438	0.4338
2.948410318	0.4363
2.949010198	0.4388
2.949610078	0.3862
2.950209958	0.3475
2.950809838	0.3488
2.951409718	0.3763
2.952009598	0.4325
2.952609478	0.4225
2.953209358	0.4025
2.953809238	0.3488
2.954409118	0.3675
2.955008998	0.375
2.955608878	0.3875
2.956208758	0.3563
2.956808638	0.3638
2.957408518	0.3937
2.958008398	0.4088
2.958608278	0.4275
2.959208158	0.4288
2.959808038	0.4
2.960407918	0.3713
2.961007798	0.3475
2.961607678	0.37
2.962207558	0.41
2.962807439	0.4375
2.963407319	0.4163
2.964007199	0.375
2.964607079	0.3688
2.965206959	0.3625
2.965806839	0.3688
2.966406719	0.4
2.967006599	0.42
2.967606479	0.4275
2.968206359	0.4037
2.968806239	0.3887
2.969406119	0.375
2.970005999	0.4025
2.970605879	0.38
2.971205759	0.3575
2.971805639	0.345
2.972405519	0.395
2.973005399	0.44
2.973605279	0.4825
2.974205159	0.4763
2.974805039	0.3925
2.975404919	0.3412
2.976004799	0.3563
2.976604679	0.3713
2.977204559	0.4375
2.977804439	0.4625
2.978404319	0.455
2.979004199	0.3912
2.979604079	0.3538
2.980203959	0.3362
2.980803839	0.3613
2.981403719	0.3975
2.982003599	0.3937
2.982603479	0.385
2.983203359	0.3887
2.983803239	0.4037
2.984403119	0.4188
2.985002999	0.3838
2.985602879	0.3525
2.986202759	0.3375
2.986802639	0.3663
2.987402519	0.3975
2.9880024	0.43
2.98860228	0.4037
2.98920216	0.4088
2.98980204	0.3887
2.99040192	0.3387
2.9910018	0.3387
2.99160168	0.38
2.99220156	0.4625
2.99280144	0.455
2.99340132	0.425
2.9940012	0.3775
2.99460108	0.3387
2.99520096	0.35
2.99580084	0.3525
2.99640072	0.4288
2.9970006	0.43
2.99760048	0.41
2.99820036	0.37
2.99880024	0.3412
2.99940012	0.3763
3	0.4063
3.00059988	0.4113
3.00119976	0.3763
3.00179964	0.3725
3.00239952	0.3638
3.0029994	0.3638
3.00359928	0.4012
3.00419916	0.4
3.00479904	0.3937
3.00539892	0.3725
3.0059988	0.36
3.00659868	0.3925
3.00719856	0.3862
3.00779844	0.4037
3.00839832	0.385
3.0089982	0.4188
3.00959808	0.4175
3.01019796	0.4263
3.01079784	0.43
3.01139772	0.4163
3.0119976	0.395
3.012597481	0.3613
3.013197361	0.3862
3.013797241	0.4188
3.014397121	0.4525
3.014997001	0.425
3.015596881	0.3887
3.016196761	0.3625
3.016796641	0.3713
3.017396521	0.3875
3.017996401	0.4012
3.018596281	0.405
3.019196161	0.3813
3.019796041	0.3412
3.020395921	0.3725
3.020995801	0.3688
3.021595681	0.4037
3.022195561	0.3937
3.022795441	0.335
3.023395321	0.3175
3.023995201	0.3113
3.024595081	0.3875
3.025194961	0.4363
3.025794841	0.4688
3.026394721	0.3912
3.026994601	0.3262
3.027594481	0.3287
3.028194361	0.345
3.028794241	0.4188
3.029394121	0.4413
3.029994001	0.455
3.030593881	0.4125
3.031193761	0.365
3.031793641	0.3563
3.032393521	0.3775
3.032993401	0.4325
3.033593281	0.4063
3.034193161	0.3875
3.034793041	0.3875
3.035392921	0.4163
3.035992801	0.4338
3.036592681	0.3912
3.037192561	0.3775
3.037792442	0.3337
3.038392322	0.3725
3.038992202	0.3713
3.039592082	0.41
3.040191962	0.4288
3.040791842	0.4375
3.041391722	0.3838
3.041991602	0.2925
3.042591482	0.3088
3.043191362	0.3525
3.043791242	0.445
3.044391122	0.47
3.044991002	0.46
3.045590882	0.415
3.046190762	0.3613
3.046790642	0.3362
3.047390522	0.3225
3.047990402	0.4213
3.048590282	0.4587
3.049190162	0.4587
3.049790042	0.4
3.050389922	0.3725
3.050989802	0.3763
3.051589682	0.37
3.052189562	0.4037
3.052789442	0.4
3.053389322	0.4225
3.053989202	0.3875
3.054589082	0.39
3.055188962	0.3875
3.055788842	0.425
3.056388722	0.4138
3.056988602	0.3525
3.057588482	0.3337
3.058188362	0.3538
3.058788242	0.4213
3.059388122	0.4238
3.059988002	0.3838
3.060587882	0.355
3.061187762	0.365
3.061787642	0.4075
3.062387522	0.3862
3.062987403	0.4012
3.063587283	0.3887
3.064187163	0.4163
3.064787043	0.3937
3.065386923	0.4025
3.065986803	0.4163
3.066586683	0.4063
3.067186563	0.3887
3.067786443	0.335
3.068386323	0.375
3.068986203	0.4163
3.069586083	0.4487
3.070185963	0.445
3.070785843	0.4113
3.071385723	0.3663
3.071985603	0.34
3.072585483	0.3588
3.073185363	0.3987
3.073785243	0.4225
3.074385123	0.435
3.074985003	0.4012
3.075584883	0.35
3.076184763	0.3287
3.076784643	0.325
3.077384523	0.3463
