t,y,y_fillna,y_diff
2020-07-20 22:00:00+09:00,43.38,43.38,-0.01999999999999602
2020-07-20 23:00:00+09:00,43.19,43.19,-0.19000000000000483
2020-07-21 00:00:00+09:00,42.87,42.87,-0.3200000000000003
2020-07-21 01:00:00+09:00,42.81,42.81,-0.05999999999999517
2020-07-21 02:00:00+09:00,42.81,42.81,0.0
2020-07-21 03:00:00+09:00,42.8,42.8,-0.010000000000005116
2020-07-21 04:00:00+09:00,42.78,42.78,-0.01999999999999602
2020-07-21 05:00:00+09:00,42.73,42.73,-0.05000000000000426
2020-07-21 06:00:00+09:00,42.92,42.92,0.19000000000000483
2020-07-21 07:00:00+09:00,42.98,42.98,0.05999999999999517
2020-07-21 08:00:00+09:00,43.19,43.19,0.21000000000000085
2020-07-21 09:00:00+09:00,43.3,43.3,0.10999999999999943
2020-07-21 10:00:00+09:00,43.27,43.27,-0.02999999999999403
2020-07-21 11:00:00+09:00,43.14,43.14,-0.13000000000000256
2020-07-21 12:00:00+09:00,43.02,43.02,-0.11999999999999744
2020-07-21 13:00:00+09:00,42.98,42.98,-0.04000000000000625
2020-07-21 14:00:00+09:00,42.96,42.96,-0.01999999999999602
2020-07-21 15:00:00+09:00,42.98,42.98,0.01999999999999602
2020-07-21 16:00:00+09:00,42.96,42.96,-0.01999999999999602
2020-07-21 17:00:00+09:00,43.17,43.17,0.21000000000000085
2020-07-21 18:00:00+09:00,43.24,43.24,0.07000000000000028
2020-07-21 19:00:00+09:00,43.3,43.3,0.05999999999999517
2020-07-21 20:00:00+09:00,43.3,43.3,0.0
2020-07-21 21:00:00+09:00,43.32,43.32,0.020000000000003126
2020-07-21 22:00:00+09:00,43.26,43.26,-0.060000000000002274
2020-07-21 23:00:00+09:00,43.07,43.07,-0.18999999999999773
2020-07-22 00:00:00+09:00,42.78,42.78,-0.28999999999999915
2020-07-22 01:00:00+09:00,42.86,42.86,0.0799999999999983
2020-07-22 02:00:00+09:00,43.12,43.12,0.259999999999998
2020-07-22 03:00:00+09:00,43.46,43.46,0.3400000000000034
2020-07-22 04:00:00+09:00,43.46,43.46,0.0
2020-07-22 05:00:00+09:00,43.24,43.24,-0.21999999999999886
2020-07-22 06:00:00+09:00,43.32,43.32,0.0799999999999983
2020-07-22 07:00:00+09:00,43.71,43.71,0.39000000000000057
2020-07-22 08:00:00+09:00,43.99,43.99,0.28000000000000114
2020-07-22 09:00:00+09:00,44.12,44.12,0.12999999999999545
2020-07-22 10:00:00+09:00,44.06,44.06,-0.05999999999999517
2020-07-22 11:00:00+09:00,43.97,43.97,-0.09000000000000341
2020-07-22 12:00:00+09:00,43.77,43.77,-0.19999999999999574
2020-07-22 13:00:00+09:00,43.65,43.65,-0.12000000000000455
2020-07-22 14:00:00+09:00,43.58,43.58,-0.07000000000000028
2020-07-22 15:00:00+09:00,43.51,43.51,-0.07000000000000028
2020-07-22 16:00:00+09:00,43.49,43.49,-0.01999999999999602
2020-07-22 17:00:00+09:00,43.65,43.65,0.1599999999999966
2020-07-22 18:00:00+09:00,43.73,43.73,0.0799999999999983
2020-07-22 19:00:00+09:00,43.76,43.76,0.030000000000001137
2020-07-22 20:00:00+09:00,43.67,43.67,-0.0899999999999963
2020-07-22 21:00:00+09:00,43.55,43.55,-0.12000000000000455
2020-07-22 22:00:00+09:00,43.34,43.34,-0.20999999999999375
2020-07-22 23:00:00+09:00,43.27,43.27,-0.07000000000000028
